step,item,status,reinserts,hit_ratio
482,setLightsOn(true),HIT,0,0.483402
483,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.484472
484,setLightsOn(true),HIT,0,0.485537
485,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.486598
486,setLightsOn(true),HIT,0,0.487654
487,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.488706
488,setLightsOn(true),HIT,0,0.489754
489,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.490798
490,setLightsOn(true),HIT,0,0.491837
491,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.492872
492,setLightsOn(true),HIT,0,0.493902
493,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.494929
494,setLightsOn(true),HIT,0,0.495951
495,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.496970
496,setLightsOn(true),HIT,0,0.497984
497,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.498994
498,"userActivityNoUpdateLocked: eventTime=261867854, event=2, flags=0x0, uid=1000",MISS,0,0.497992
499,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.498998
500,setLightsOn(true),HIT,0,0.500000
501,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.500998
502,HBM brightnessIn =38,HIT,0,0.501992
503,HBM brightnessOut =38,HIT,0,0.502982
504,"Animating brightness: target=38, rate=200",HIT,0,0.503968
505,setLightsOn(true),HIT,0,0.504950
506,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.505929
507,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.506903
508,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.507874
509,"userActivityNoUpdateLocked: eventTime=261868506, event=2, flags=0x0, uid=1000",MISS,0,0.506876
510,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.507843
511,setLightsOn(true),HIT,0,0.508806
512,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.509766
513,playSoundEffect   effectType: 0,MISS,0,0.508772
514,querySoundEffectsEnabled...,MISS,0,0.507782
515,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.508738
516,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,MISS,0,0.507752
517,setLightsOn(true),HIT,0,0.508704
518,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.509653
519,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.510597
520,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,MISS,0,0.509615
521,setLightsOn(true),HIT,0,0.510557
522,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.511494
523,setLightsOn(true),HIT,0,0.512428
524,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.513359
525,setLightsOn(true),HIT,0,0.514286
526,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.515209
527,setLightsOn(true),HIT,0,0.516129
528,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.517045
529,setLightsOn(true),HIT,0,0.517958
530,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.518868
531,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.519774
532,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.520677
533,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.521576
534,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.522472
535,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.523364
536,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.524254
537,"userActivityNoUpdateLocked: eventTime=261870094, event=2, flags=0x0, uid=1000",MISS,0,0.523277
538,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.524164
539,setLightsOn(true),HIT,0,0.525046
540,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.525926
541,setLightsOn(true),HIT,0,0.526802
542,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.527675
543,setLightsOn(true),HIT,0,0.528545
544,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.529412
545,setLightsOn(true),HIT,0,0.530275
546,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.531136
547,setLightsOn(true),HIT,0,0.531993
548,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.532847
549,setLightsOn(true),HIT,0,0.533698
550,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.534545
551,setLightsOn(true),HIT,0,0.535390
552,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.536232
553,setLightsOn(true),HIT,0,0.537071
554,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.537906
555,setLightsOn(true),HIT,0,0.538739
556,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.539568
557,setLightsOn(true),HIT,0,0.540395
558,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.541219
559,"userActivityNoUpdateLocked: eventTime=261870612, event=2, flags=0x0, uid=1000",MISS,0,0.540250
560,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.541071
561,HBM brightnessIn =38,HIT,0,0.541889
562,HBM brightnessOut =38,HIT,0,0.542705
563,"Animating brightness: target=38, rate=200",HIT,0,0.543517
564,setLightsOn(true),HIT,0,0.544326
565,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.545133
566,setLightsOn(true),HIT,0,0.545936
567,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.546737
568,setLightsOn(true),HIT,0,0.547535
569,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.548330
570,Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,MISS,0,0.547368
571,setLightsOn(true),HIT,0,0.548161
572,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.548951
573,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.549738
574,setLightsOn(true),HIT,0,0.550523
575,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.551304
576,HBM brightnessIn =38,HIT,0,0.552083
577,HBM brightnessOut =38,HIT,0,0.552860
578,"Animating brightness: target=38, rate=200",HIT,0,0.553633
579,HBM brightnessIn =38,HIT,0,0.554404
580,HBM brightnessOut =38,HIT,0,0.555172
581,"Animating brightness: target=38, rate=200",HIT,0,0.555938
582,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.556701
583,"userActivityNoUpdateLocked: eventTime=261871547, event=2, flags=0x0, uid=1000",MISS,0,0.555746
584,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.556507
585,HBM brightnessIn =38,HIT,0,0.557265
586,HBM brightnessOut =38,HIT,0,0.558020
587,"Animating brightness: target=38, rate=200",HIT,0,0.558773
588,"userActivityNoUpdateLocked: eventTime=261872249, event=2, flags=0x0, uid=1000",MISS,0,0.557823
589,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.558574
590,setLightsOn(true),HIT,0,0.559322
591,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.560068
592,setLightsOn(true),HIT,0,0.560811
593,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.561551
594,setLightsOn(true),HIT,0,0.562290
595,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.563025
596,setLightsOn(true),HIT,0,0.563758
597,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.564489
598,setLightsOn(true),HIT,0,0.565217
599,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.565943
600,setLightsOn(true),HIT,0,0.566667
601,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.567388
602,"acquire lock=60373518, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",MISS,0,0.566445
603,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",MISS,0,0.565506
604,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.566225
605,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.566942
606,setLightsOn(true),HIT,0,0.567657
607,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.568369
608,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.569079
609,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.569787
610,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.570492
611,setLightsOn(true),HIT,0,0.571195
612,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.571895
613,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.572594
614,shouldBlockLocation running ...,MISS,0,0.571661
615,shouldBlockLocation  ret:false,MISS,0,0.570732
616,"userActivityNoUpdateLocked: eventTime=261872817, event=2, flags=0x0, uid=1000",MISS,0,0.569805
617,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.570502
618,shouldBlockLocation running ...,HIT,0,0.571197
619,shouldBlockLocation  ret:false,HIT,0,0.571890
620,getNeighboringCellInfo calling app is com.amap.android.ams,MISS,0,0.570968
621,shouldBlockLocation running ...,HIT,0,0.571659
622,shouldBlockLocation  ret:false,HIT,0,0.572347
623,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.573034
624,"release:lock=60373518, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",MISS,0,0.572115
625,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.572800
626,setLightsOn(true),HIT,0,0.573482
627,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.574163
628,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.574841
629,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.575517
630,shouldBlockLocation running ...,HIT,0,0.576190
631,shouldBlockLocation  ret:false,HIT,0,0.576862
632,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.577532
633,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.578199
634,setLightsOn(true),HIT,0,0.578864
635,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.579528
636,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.580189
637,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.580848
638,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.581505
639,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.582160
640,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.582812
641,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.583463
642,shouldBlockLocation running ...,HIT,0,0.584112
643,shouldBlockLocation  ret:false,HIT,0,0.584759
644,"userActivityNoUpdateLocked: eventTime=261874138, event=2, flags=0x0, uid=1000",MISS,0,0.583851
645,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.584496
646,setLightsOn(true),HIT,0,0.585139
647,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.585781
648,setLightsOn(true),HIT,0,0.586420
649,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.587057
650,setLightsOn(true),HIT,0,0.587692
651,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.588326
652,HBM brightnessIn =38,HIT,0,0.588957
653,HBM brightnessOut =38,HIT,0,0.589587
654,"Animating brightness: target=38, rate=200",HIT,0,0.590214
655,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.590840
656,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.591463
657,"userActivityNoUpdateLocked: eventTime=261875239, event=2, flags=0x0, uid=1000",MISS,0,0.590563
658,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.591185
659,setLightsOn(true),HIT,0,0.591806
660,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.592424
661,setLightsOn(true),HIT,0,0.593041
662,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.593656
663,setLightsOn(true),HIT,0,0.594268
664,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.594880
665,setLightsOn(true),HIT,0,0.595489
666,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.596096
667,HBM brightnessIn =38,HIT,0,0.596702
668,HBM brightnessOut =38,HIT,0,0.597305
669,"Animating brightness: target=38, rate=200",HIT,0,0.597907
670,"userActivityNoUpdateLocked: eventTime=261879585, event=2, flags=0x0, uid=1000",MISS,0,0.597015
671,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.597615
672,setLightsOn(true),HIT,0,0.598214
673,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.598811
674,Destroying surface Surface(name=PopupWindow:d76a91d) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.599407
675,setLightsOn(true),HIT,0,0.600000
